Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN01903,2,2,0,1,Meal Plan 1,0,Room_Type 6,10,2017,8,22,Online,0,0,0,97.0,1,0
INN10282,2,0,1,1,Meal Plan 1,0,Room_Type 1,1,2018,1,30,Online,0,0,0,101.0,1,0
INN35260,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,0
INN03760,1,0,0,0,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Online,0,0,0,0.0,0,0
INN16348,1,0,0,2,Meal Plan 1,0,Room_Type 1,65,2017,10,2,Offline,0,0,0,100.0,0,0
INN06250,2,0,1,1,Meal Plan 1,0,Room_Type 1,85,2018,6,4,Online,0,0,0,131.4,1,0
INN06048,1,0,0,3,Meal Plan 1,0,Room_Type 1,191,2018,6,23,Offline,0,0,0,95.0,0,0
INN18997,2,0,0,3,Meal Plan 1,0,Room_Type 1,41,2018,10,25,Offline,0,0,0,85.0,0,0
INN02958,3,0,1,2,Meal Plan 1,0,Room_Type 4,46,2018,9,2,Online,0,0,0,142.2,0,0
INN17474,1,0,0,1,Not Selected,0,Room_Type 1,11,2018,6,14,Online,0,0,0,78.8,0,0
INN19311,2,0,0,2,Meal Plan 1,0,Room_Type 1,345,2018,12,20,Online,0,0,0,78.3,2,1
INN06908,2,0,2,1,Meal Plan 1,0,Room_Type 1,28,2018,2,6,Online,0,0,0,84.3,2,0
INN09752,1,0,0,3,Meal Plan 1,0,Room_Type 1,15,2018,10,4,Offline,0,0,0,129.0,1,0
INN33417,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,16,Online,0,0,0,200.0,0,0
INN12313,2,0,2,3,Meal Plan 1,0,Room_Type 1,70,2018,4,2,Online,0,0,0,61.56,2,0
INN18131,2,0,2,1,Meal Plan 1,0,Room_Type 1,212,2018,10,16,Online,0,0,0,96.3,2,0
INN07079,2,0,0,1,Not Selected,0,Room_Type 1,33,2018,10,6,Online,0,0,0,126.0,1,0
INN09115,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,2017,8,14,Online,0,0,0,126.67,2,0
INN00945,2,0,1,1,Meal Plan 1,0,Room_Type 1,24,2017,9,19,Online,0,0,0,124.0,2,0
INN22166,2,0,0,2,Not Selected,0,Room_Type 1,11,2018,3,29,Online,0,0,0,89.0,1,0
INN23463,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,11,23,Online,0,0,0,94.0,0,0
INN29406,2,0,2,3,Meal Plan 1,0,Room_Type 1,190,2018,12,1,Offline,0,0,0,59.16,0,0
INN29574,2,0,1,3,Meal Plan 1,0,Room_Type 1,50,2018,4,11,Online,0,0,0,99.45,0,1
INN09781,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,76.0,0,0
INN23534,2,0,2,4,Meal Plan 1,0,Room_Type 1,29,2017,12,30,Offline,0,0,0,84.67,0,0
INN05978,2,0,0,3,Meal Plan 1,0,Room_Type 4,18,2018,6,16,Online,0,0,0,166.0,2,0
INN11521,2,0,0,1,Not Selected,0,Room_Type 1,182,2018,10,12,Online,0,0,0,98.1,0,1
INN08063,2,0,0,2,Meal Plan 1,0,Room_Type 1,84,2018,11,18,Online,0,0,0,93.6,1,1
INN28010,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,0
INN08560,2,0,0,4,Meal Plan 1,0,Room_Type 1,2,2018,5,31,Online,0,0,0,118.76,0,0
INN07219,1,0,2,2,Meal Plan 1,0,Room_Type 1,162,2018,10,14,Online,0,0,0,115.0,0,1
INN29575,2,0,0,4,Meal Plan 1,0,Room_Type 1,253,2018,5,4,Offline,0,0,0,90.0,0,1
INN35994,3,0,1,3,Meal Plan 1,0,Room_Type 4,134,2018,11,21,Online,0,0,0,115.6,2,1
INN23047,1,0,1,1,Meal Plan 1,0,Room_Type 1,60,2018,4,30,Online,0,0,0,121.5,0,1
INN17537,2,0,2,6,Meal Plan 1,0,Room_Type 1,171,2018,7,22,Offline,0,0,0,81.25,2,1
INN13787,1,0,0,2,Meal Plan 1,0,Room_Type 1,101,2017,8,6,Online,0,0,0,68.0,1,0
INN02219,2,0,2,2,Meal Plan 1,0,Room_Type 1,133,2018,5,29,Online,0,0,0,99.66,2,0
INN04314,2,0,0,2,Meal Plan 1,0,Room_Type 1,164,2018,8,5,Online,0,0,0,105.3,2,1
INN34793,2,0,1,4,Meal Plan 1,0,Room_Type 1,276,2018,12,28,Online,0,0,0,81.43,0,1
INN09353,3,0,1,2,Meal Plan 1,0,Room_Type 1,102,2018,6,10,Online,0,0,0,159.3,0,0
INN10205,2,0,1,0,Not Selected,0,Room_Type 1,4,2018,5,8,Online,0,0,0,89.0,0,0
INN10808,3,0,0,1,Meal Plan 1,0,Room_Type 4,36,2018,7,15,Online,0,0,0,168.3,1,0
INN18859,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101.0,0,0
INN06766,2,0,2,6,Meal Plan 1,0,Room_Type 1,99,2018,4,27,Offline,0,0,0,80.75,1,0
INN02946,2,0,2,5,Meal Plan 1,0,Room_Type 1,195,2018,9,27,Online,0,0,0,112.56,1,1
INN03189,2,0,2,6,Meal Plan 1,0,Room_Type 1,142,2018,8,3,Online,0,0,0,104.76,0,1
INN25574,2,0,0,1,Meal Plan 1,0,Room_Type 1,182,2018,7,28,Online,0,0,0,96.3,2,1
INN08032,2,0,2,1,Meal Plan 1,0,Room_Type 1,87,2018,3,20,Online,0,0,0,78.3,0,1
INN21381,3,0,2,3,Meal Plan 1,0,Room_Type 4,49,2018,6,19,Online,0,0,0,137.7,0,1
INN16569,2,1,1,1,Meal Plan 1,0,Room_Type 1,3,2018,4,23,Online,0,0,0,102.8,2,0
INN10075,2,0,3,5,Meal Plan 1,0,Room_Type 1,213,2018,9,19,Online,0,0,0,119.85,0,1
INN33734,2,0,0,1,Meal Plan 1,1,Room_Type 1,121,2018,7,7,Online,0,0,0,123.3,2,0
INN25444,2,0,1,3,Meal Plan 1,0,Room_Type 1,63,2018,6,20,Online,0,0,0,99.9,3,0
INN20456,2,1,1,1,Meal Plan 1,0,Room_Type 2,180,2018,7,23,Online,0,0,0,112.5,0,1
INN26638,2,2,0,3,Meal Plan 1,0,Room_Type 6,101,2018,6,28,Online,0,0,0,186.3,0,1
INN31639,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120.0,0,1
INN19762,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,5,19,Offline,0,0,0,45.0,2,0
INN34444,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,1
INN35815,2,0,0,3,Meal Plan 1,0,Room_Type 1,5,2017,12,8,Corporate,0,0,0,75.0,0,0
INN09798,3,0,0,4,Meal Plan 1,0,Room_Type 4,199,2018,12,28,Online,0,0,0,120.7,1,1
INN08785,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,1
INN32620,2,0,2,6,Meal Plan 1,0,Room_Type 1,159,2018,8,3,Online,0,0,0,99.45,0,1
INN22403,3,0,0,3,Meal Plan 1,0,Room_Type 1,69,2018,4,7,Online,0,0,0,137.7,0,1
INN36176,2,0,0,3,Meal Plan 1,0,Room_Type 1,56,2018,12,7,Online,0,0,0,93.6,0,1
INN08464,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,1
INN03926,2,0,0,1,Meal Plan 1,0,Room_Type 4,62,2018,12,7,Online,0,0,0,102.6,2,0
INN33425,2,0,1,2,Meal Plan 1,0,Room_Type 1,30,2017,10,16,Online,0,0,0,102.0,2,0
INN08731,2,0,2,3,Not Selected,0,Room_Type 1,28,2018,12,15,Online,0,0,0,74.8,1,0
INN31049,2,0,2,1,Meal Plan 1,0,Room_Type 4,213,2018,9,4,Offline,0,0,0,90.95,0,0
INN21947,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,2,12,Online,0,0,0,79.0,0,0
INN29395,1,0,1,2,Not Selected,0,Room_Type 1,11,2018,3,7,Offline,0,0,0,54.8,0,1
INN01361,1,0,2,1,Meal Plan 1,0,Room_Type 1,26,2018,10,2,Online,0,0,0,147.0,0,1
INN05951,2,0,1,1,Meal Plan 1,0,Room_Type 4,168,2018,7,18,Offline,0,0,0,91.45,0,0
INN09144,2,2,0,2,Meal Plan 1,0,Room_Type 6,204,2018,10,7,Online,0,0,0,180.9,1,1
INN08885,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,7,30,Corporate,0,0,0,65.0,1,0
INN15256,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115.0,1,1
INN15540,2,0,2,2,Meal Plan 1,0,Room_Type 1,1,2017,10,4,Online,0,0,0,145.5,1,0
INN04906,2,0,0,3,Meal Plan 1,0,Room_Type 1,259,2018,5,5,Online,0,0,0,90.0,0,1
INN15257,2,0,1,3,Meal Plan 1,0,Room_Type 1,17,2018,12,8,Online,0,0,0,91.38,0,0
INN31017,1,0,0,1,Not Selected,0,Room_Type 1,225,2018,11,25,Online,0,0,0,67.5,0,1
INN27025,2,0,0,1,Not Selected,0,Room_Type 1,13,2018,12,8,Online,0,0,0,88.0,0,0
INN02342,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,2017,7,11,Online,0,0,0,94.5,0,1
INN19749,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,2017,8,27,Online,0,0,0,90.0,1,0
INN25171,2,1,0,1,Meal Plan 1,0,Room_Type 1,21,2018,6,23,Online,0,0,0,119.0,0,1
INN35812,2,0,1,1,Not Selected,0,Room_Type 1,268,2018,10,1,Online,0,0,0,95.4,0,1
INN10503,3,0,0,4,Meal Plan 1,0,Room_Type 4,22,2018,11,16,Online,0,0,0,130.9,3,0
INN00529,2,0,2,1,Meal Plan 1,0,Room_Type 4,27,2018,6,26,Online,0,0,0,152.67,0,1
INN11660,2,0,0,3,Meal Plan 1,0,Room_Type 1,176,2018,9,8,Offline,0,0,0,125.1,0,1
INN02370,3,0,1,1,Meal Plan 1,0,Room_Type 4,72,2018,8,29,Online,0,0,0,159.3,0,1
INN29597,2,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,6,16,Online,0,0,0,141.0,0,0
INN11648,1,0,1,2,Meal Plan 1,0,Room_Type 1,3,2018,2,1,Corporate,1,2,18,66.0,0,0
INN26215,2,0,2,1,Meal Plan 1,0,Room_Type 1,0,2018,7,30,Offline,0,0,0,84.8,0,0
INN13413,2,0,2,2,Meal Plan 2,0,Room_Type 1,47,2018,8,14,Online,0,0,0,170.1,1,0
INN02632,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,0
INN11227,2,0,2,3,Meal Plan 1,0,Room_Type 1,136,2018,8,11,Online,0,0,0,83.12,1,0
INN07716,1,0,1,1,Meal Plan 1,0,Room_Type 1,26,2017,9,5,Online,0,0,0,95.0,2,0
INN27298,2,0,1,1,Meal Plan 2,0,Room_Type 4,45,2018,3,12,Online,0,0,0,129.6,1,0
INN24052,1,0,1,3,Meal Plan 1,0,Room_Type 2,210,2017,7,30,Online,0,0,0,68.0,0,1
INN00304,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,2018,10,28,Online,0,0,0,109.8,0,1
INN04163,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,0
INN35152,2,0,1,2,Meal Plan 1,0,Room_Type 1,155,2018,6,27,Online,0,0,0,96.3,0,1
INN33992,1,0,0,2,Meal Plan 2,0,Room_Type 1,56,2017,9,17,Offline,0,0,0,58.0,0,0
INN04537,2,0,0,3,Meal Plan 1,0,Room_Type 1,25,2018,10,18,Offline,0,0,0,85.0,1,0
INN04598,2,0,1,2,Meal Plan 2,0,Room_Type 1,315,2018,9,30,Online,0,0,0,160.0,0,1
INN24379,2,0,0,3,Meal Plan 1,0,Room_Type 1,123,2017,12,29,Online,0,0,0,72.25,2,1
INN28197,2,0,0,3,Meal Plan 1,0,Room_Type 1,148,2018,8,9,Online,0,0,0,114.3,1,0
INN11541,1,0,0,2,Meal Plan 1,0,Room_Type 1,68,2018,11,25,Online,0,0,0,86.4,0,0
INN16850,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,1
INN09471,3,0,1,1,Meal Plan 1,0,Room_Type 4,100,2018,7,18,Online,0,0,0,146.7,2,0
INN20594,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,0
INN24979,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,12,27,Offline,0,0,0,60.0,0,0
INN35564,3,0,0,3,Meal Plan 1,0,Room_Type 4,72,2018,10,18,Online,0,0,0,151.2,1,1
INN14904,2,0,0,2,Meal Plan 1,0,Room_Type 1,315,2018,12,2,Offline,0,0,0,52.0,0,0
INN25321,2,0,2,3,Not Selected,0,Room_Type 1,73,2018,9,18,Offline,0,0,0,85.0,0,1
INN21508,2,0,1,2,Not Selected,0,Room_Type 1,160,2018,7,25,Online,0,0,0,94.5,0,1
INN33610,2,0,0,3,Meal Plan 1,0,Room_Type 1,18,2017,9,2,Online,0,0,0,76.81,2,0
INN32257,2,0,2,2,Meal Plan 1,0,Room_Type 1,49,2018,7,17,Online,0,0,0,126.9,1,0
INN23498,2,0,2,3,Meal Plan 1,0,Room_Type 4,188,2017,8,23,Online,0,0,0,89.25,1,0
INN25689,1,0,0,2,Not Selected,0,Room_Type 1,1,2018,7,5,Online,0,0,0,99.33,1,0
INN32611,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Offline,0,0,0,115.0,0,1
INN26922,2,1,1,2,Meal Plan 1,0,Room_Type 6,64,2018,11,18,Online,0,0,0,162.4,1,1
INN14886,2,0,0,1,Meal Plan 1,1,Room_Type 1,1,2017,8,11,Online,0,0,0,105.0,1,0
INN36019,2,0,1,2,Not Selected,0,Room_Type 1,56,2018,5,13,Online,0,0,0,116.1,1,0
INN25141,2,0,0,1,Meal Plan 1,0,Room_Type 2,194,2018,7,15,Online,0,0,0,86.75,0,1
INN03910,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,2017,9,25,Online,0,0,0,200.0,2,0
INN35592,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2017,9,30,Online,0,0,0,105.0,1,1
INN18705,1,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,130.0,0,0
INN19704,1,0,1,4,Meal Plan 1,0,Room_Type 1,4,2018,1,27,Online,0,0,0,86.0,1,0
INN15920,1,0,0,5,Meal Plan 1,0,Room_Type 1,28,2018,12,20,Online,0,0,0,74.8,0,1
INN02020,2,0,0,2,Meal Plan 1,0,Room_Type 1,35,2017,10,16,Offline,0,0,0,89.28,3,0
INN33201,2,0,1,3,Meal Plan 1,1,Room_Type 1,75,2018,3,28,Online,0,0,0,91.45,0,0
INN00568,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,2,3,Corporate,0,0,0,66.0,1,0
INN33156,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,1
INN17230,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,Offline,0,0,0,110.0,0,1
INN29968,2,1,0,3,Meal Plan 1,0,Room_Type 1,12,2017,9,1,Offline,0,0,0,98.5,1,0
INN02431,2,0,2,3,Meal Plan 1,0,Room_Type 2,304,2018,8,20,Online,0,0,0,65.6,1,0
INN04487,2,0,1,3,Meal Plan 1,0,Room_Type 4,68,2017,11,30,Offline,0,0,0,60.0,1,0
INN14405,2,0,0,4,Meal Plan 1,0,Room_Type 1,38,2018,3,8,Online,0,0,0,81.9,1,1
INN18330,2,0,2,2,Meal Plan 1,0,Room_Type 1,204,2017,10,9,Offline,0,0,0,72.75,0,0
INN05646,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,0
INN29045,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,2018,11,25,Offline,0,0,0,52.0,0,1
INN25717,1,0,2,1,Meal Plan 1,0,Room_Type 1,20,2018,5,22,Offline,0,0,0,90.0,0,0
INN32865,2,2,0,3,Meal Plan 1,0,Room_Type 6,36,2018,9,15,Online,0,0,0,207.9,3,0
INN02571,2,0,0,4,Meal Plan 1,0,Room_Type 1,3,2018,12,21,Online,0,0,0,82.88,1,0
INN21632,1,0,0,2,Meal Plan 1,0,Room_Type 1,107,2018,6,10,Offline,0,0,0,120.0,0,0
INN33929,2,0,2,2,Meal Plan 1,0,Room_Type 1,109,2018,2,21,Online,0,0,0,62.7,0,0
INN32134,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,9,30,Offline,0,0,0,80.0,0,0
INN30726,2,0,2,2,Meal Plan 1,0,Room_Type 1,132,2017,12,20,Online,0,0,0,55.63,0,0
INN13243,2,0,0,3,Not Selected,0,Room_Type 1,8,2017,8,19,Online,0,0,0,81.0,2,0
INN11279,2,0,0,3,Meal Plan 1,0,Room_Type 4,10,2018,7,7,Online,0,0,0,161.33,1,0
INN18141,2,0,1,3,Not Selected,0,Room_Type 1,63,2018,11,17,Online,0,0,0,74.8,1,1
INN13527,2,1,1,0,Meal Plan 1,0,Room_Type 1,162,2018,7,25,Online,0,0,0,121.5,2,1
INN18804,3,0,2,2,Meal Plan 1,0,Room_Type 4,12,2018,6,19,Online,0,0,0,177.0,2,0
INN34144,2,0,1,2,Meal Plan 1,0,Room_Type 2,230,2018,7,29,Online,0,0,0,76.85,1,0
INN11803,2,0,0,1,Meal Plan 2,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,108.0,0,1
INN15910,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,8,16,Online,0,0,0,207.0,1,0
INN03284,2,1,0,3,Meal Plan 1,0,Room_Type 1,122,2017,7,29,Online,0,0,0,76.5,1,0
INN30427,2,0,2,3,Meal Plan 1,0,Room_Type 1,7,2017,9,12,Online,0,0,0,142.6,1,0
INN17523,1,0,0,1,Not Selected,0,Room_Type 1,1,2017,9,23,Offline,0,0,0,121.0,0,0
INN27999,2,0,1,1,Meal Plan 1,0,Room_Type 1,180,2018,5,2,Offline,0,0,0,100.0,1,0
INN06575,1,0,0,1,Meal Plan 1,0,Room_Type 1,29,2018,2,23,Corporate,0,0,0,66.0,0,0
INN07804,2,0,1,2,Not Selected,0,Room_Type 1,54,2018,7,18,Online,0,0,0,94.5,0,1
INN28953,3,0,2,7,Meal Plan 1,0,Room_Type 4,123,2018,7,22,Online,0,0,0,137.94,2,1
INN12567,2,0,1,2,Meal Plan 1,1,Room_Type 1,96,2018,4,18,Online,0,0,0,96.3,1,0
INN07957,1,0,1,1,Not Selected,0,Room_Type 1,4,2018,2,1,Online,0,0,0,81.0,0,0
INN24685,2,1,0,4,Meal Plan 1,0,Room_Type 1,10,2018,10,19,Online,0,0,0,180.0,1,0
INN33631,3,0,1,3,Meal Plan 1,0,Room_Type 4,61,2018,8,29,Online,0,0,0,130.5,0,0
INN00159,2,0,0,1,Not Selected,0,Room_Type 1,31,2018,4,14,Online,0,0,0,94.5,0,1
INN15854,2,0,2,2,Not Selected,0,Room_Type 1,2,2018,11,13,Online,0,0,0,80.75,2,0
INN33626,2,0,0,2,Not Selected,0,Room_Type 1,69,2018,10,25,Online,0,0,0,80.1,1,1
INN06703,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2017,7,7,Online,0,0,0,76.5,2,0
INN18467,2,1,0,2,Meal Plan 1,1,Room_Type 1,17,2018,7,26,Online,0,0,0,178.0,2,0
INN26248,2,0,2,3,Meal Plan 1,0,Room_Type 1,35,2018,3,3,Online,0,0,0,83.9,2,0
INN02061,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,7,23,Online,0,0,0,103.32,1,0
INN00882,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,24,Corporate,0,0,0,125.1,0,0
INN14064,2,0,2,5,Meal Plan 1,0,Room_Type 1,119,2018,9,1,Offline,0,0,0,80.75,1,0
INN33559,2,0,2,2,Not Selected,0,Room_Type 1,30,2018,11,26,Online,0,0,0,74.8,3,0
INN29713,1,0,0,3,Meal Plan 1,0,Room_Type 1,58,2018,1,27,Offline,0,0,0,80.0,0,0
INN15740,2,0,2,3,Not Selected,0,Room_Type 1,171,2018,8,4,Online,0,0,0,92.82,0,1
INN21344,2,0,2,2,Meal Plan 1,0,Room_Type 1,4,2018,2,5,Online,0,0,0,91.0,0,1
INN04884,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Online,0,0,0,95.0,0,1
INN25255,1,0,0,1,Meal Plan 1,0,Room_Type 5,0,2017,8,5,Complementary,0,0,0,0.0,0,0
INN06763,3,0,1,2,Meal Plan 1,1,Room_Type 4,131,2018,8,26,Online,0,0,0,137.7,2,0
INN06616,2,0,0,1,Not Selected,0,Room_Type 7,0,2018,3,10,Complementary,0,0,0,0.0,1,0
INN22442,1,0,2,2,Meal Plan 1,0,Room_Type 2,75,2018,6,17,Online,0,0,0,118.6,2,0
INN04803,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,75.0,0,0
INN33958,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,10,18,Online,0,0,0,154.5,0,0
INN29031,2,0,2,4,Meal Plan 1,0,Room_Type 1,164,2018,7,6,Online,0,0,0,99.45,0,1
INN06300,2,0,1,0,Not Selected,0,Room_Type 1,5,2017,9,20,Online,0,0,0,114.0,2,0
INN04180,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,4,15,Online,0,0,0,89.0,1,0
INN33128,2,0,1,2,Meal Plan 1,0,Room_Type 1,8,2018,9,16,Offline,0,0,0,126.0,2,0
INN15619,2,0,0,1,Not Selected,0,Room_Type 1,19,2018,1,21,Online,0,0,0,77.0,1,0
INN08601,1,0,2,7,Meal Plan 1,0,Room_Type 1,111,2018,2,23,Offline,0,0,0,60.0,0,1
INN26771,2,0,0,1,Meal Plan 2,0,Room_Type 1,48,2017,9,11,Offline,0,0,0,104.0,0,0
INN30651,2,0,2,1,Not Selected,0,Room_Type 1,127,2018,11,13,Online,0,0,0,79.2,1,1
INN11520,2,0,0,1,Meal Plan 1,0,Room_Type 1,182,2018,9,3,Online,0,0,0,97.71,1,1
INN02059,3,0,2,2,Meal Plan 1,1,Room_Type 4,44,2018,3,20,Online,0,0,0,134.93,1,0
INN32444,3,0,0,2,Meal Plan 1,0,Room_Type 4,29,2018,10,5,Online,0,0,0,201.25,3,0
INN33029,1,0,0,3,Meal Plan 2,0,Room_Type 1,71,2018,5,10,Offline,0,0,0,98.0,0,0
INN21304,2,0,2,0,Meal Plan 1,0,Room_Type 1,7,2018,12,4,Online,0,0,0,104.0,2,0
INN31749,2,0,0,1,Not Selected,0,Room_Type 1,100,2018,11,12,Online,0,0,0,79.2,1,0
INN06340,1,0,1,5,Meal Plan 1,0,Room_Type 1,14,2018,12,6,Online,0,0,0,76.78,0,0
INN14691,2,0,2,1,Meal Plan 1,0,Room_Type 1,8,2017,9,20,Online,0,0,0,126.0,1,0
INN18922,2,1,2,6,Not Selected,0,Room_Type 1,149,2018,7,12,Online,0,0,0,106.75,0,1
INN22206,2,0,1,2,Meal Plan 1,0,Room_Type 4,2,2017,11,27,Online,0,0,0,59.75,1,0
INN21101,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,10,25,Aviation,0,0,0,95.0,0,0
INN18600,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,96.67,0,0
INN26890,2,1,1,4,Meal Plan 1,0,Room_Type 1,64,2018,8,29,Online,0,0,0,148.5,2,1
INN09840,2,2,1,1,Meal Plan 1,0,Room_Type 7,50,2018,7,4,Online,0,0,0,260.9,0,1
INN17867,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,13,Corporate,1,3,22,67.0,0,0
INN16739,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,0
INN14733,1,1,2,3,Meal Plan 1,0,Room_Type 1,176,2018,8,18,Online,0,0,0,77.89,1,0
INN27578,1,0,0,1,Meal Plan 2,0,Room_Type 1,255,2018,6,14,Offline,0,0,0,87.0,0,0
INN34325,2,0,0,2,Meal Plan 1,0,Room_Type 4,117,2018,5,6,Online,0,0,0,123.3,1,0
INN21829,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,8,13,Online,0,0,0,85.0,0,0
INN34820,2,0,2,0,Meal Plan 1,0,Room_Type 1,49,2018,9,4,Online,0,0,0,109.8,3,0
INN13772,2,0,2,1,Meal Plan 1,0,Room_Type 4,34,2018,6,19,Online,0,0,0,122.4,0,1
INN15075,2,0,2,2,Not Selected,0,Room_Type 1,5,2017,12,26,Online,0,0,0,63.0,0,0
INN30985,1,0,0,1,Meal Plan 2,0,Room_Type 1,83,2017,9,30,Offline,0,0,0,90.6,0,0
INN31559,2,2,0,2,Meal Plan 1,0,Room_Type 6,63,2018,7,19,Online,0,0,0,177.3,0,1
INN20035,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,2017,12,29,Offline,0,0,0,70.0,0,0
INN27078,2,0,1,3,Meal Plan 1,0,Room_Type 1,33,2018,6,13,Online,0,0,0,113.4,0,1
INN18933,2,1,1,3,Meal Plan 1,0,Room_Type 1,203,2018,9,5,Offline,0,0,0,102.08,1,1
INN00643,2,0,2,1,Meal Plan 1,0,Room_Type 1,56,2018,8,28,Online,0,0,0,109.8,0,1
INN35825,2,0,2,2,Meal Plan 1,0,Room_Type 1,23,2017,12,4,Corporate,0,0,0,50.0,0,0
INN35304,2,2,1,5,Meal Plan 1,0,Room_Type 2,19,2018,2,1,Online,0,0,0,79.88,0,1
INN24565,3,0,0,2,Meal Plan 1,0,Room_Type 4,136,2018,11,22,Online,0,0,0,122.4,1,1
INN19854,2,0,1,1,Meal Plan 1,0,Room_Type 1,89,2018,12,10,Online,0,0,0,104.0,2,0
INN11044,2,0,0,1,Not Selected,0,Room_Type 1,5,2018,7,29,Online,0,0,0,109.0,0,0
INN23257,2,1,2,2,Meal Plan 1,0,Room_Type 1,193,2018,7,8,Offline,0,0,0,93.58,0,0
INN29473,2,0,0,1,Not Selected,0,Room_Type 1,184,2018,8,13,Online,0,0,0,103.5,1,1
INN31848,2,0,0,2,Meal Plan 1,0,Room_Type 1,53,2018,6,30,Online,0,0,0,119.7,1,0
INN28729,1,0,0,2,Meal Plan 1,0,Room_Type 1,20,2018,1,5,Corporate,1,1,0,80.0,1,0
INN20449,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,0
INN04782,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Online,0,0,0,110.0,0,1
INN18243,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72.0,0,1
INN19632,2,0,2,2,Meal Plan 1,1,Room_Type 1,66,2018,1,3,Online,0,0,0,106.0,0,0
INN06580,2,0,1,2,Meal Plan 1,0,Room_Type 1,189,2018,10,28,Online,0,0,0,96.3,3,0
